model,seed,direction,query_id,positive_id,positive_rank,all_positive_ids,all_positive_ranks,top10_retrieved_ids,partition
c4_seed_44,44,t2i,3848::caption_1,3848,2,"[""3848""]",[2],"[""3105"", ""3848"", ""10479"", ""25194"", ""15246"", ""13447"", ""9819"", ""6110"", ""16808"", ""23238""]",rank_2_10
c4_seed_44,44,t2i,3848::caption_2,3848,1,"[""3848""]",[1],"[""3848"", ""3105"", ""9819"", ""15246"", ""16808"", ""22186"", ""14388"", ""16819"", ""10479"", ""21377""]",rank_1
c4_seed_44,44,t2i,3848::caption_3,3848,2,"[""3848""]",[2],"[""3105"", ""3848"", ""15246"", ""9819"", ""23238"", ""22186"", ""26316"", ""21377"", ""21565"", ""16808""]",rank_2_10
c4_seed_44,44,t2i,3848::caption_4,3848,5,"[""3848""]",[5],"[""16819"", ""16134"", ""21237"", ""16808"", ""3848"", ""17828"", ""22186"", ""10479"", ""13447"", ""3105""]",rank_2_10
c4_seed_44,44,t2i,3953::caption_0,3953,2,"[""3953""]",[2],"[""10458"", ""3953"", ""30437"", ""14388"", ""29365"", ""16808"", ""21237"", ""22639"", ""10801"", ""11218""]",rank_2_10
c4_seed_44,44,t2i,3953::caption_1,3953,2,"[""3953""]",[2],"[""10458"", ""3953"", ""30437"", ""30420"", ""29365"", ""14388"", ""21237"", ""22639"", ""16808"", ""13447""]",rank_2_10
c4_seed_44,44,t2i,3953::caption_2,3953,13,"[""3953""]",[13],"[""21237"", ""30256"", ""14388"", ""10458"", ""11218"", ""5553"", ""29839"", ""16434"", ""23953"", ""17095""]",outside_top_10
c4_seed_44,44,t2i,3953::caption_3,3953,5,"[""3953""]",[5],"[""10458"", ""22186"", ""14388"", ""17114"", ""3953"", ""30437"", ""10801"", ""21237"", ""16808"", ""13779""]",rank_2_10
c4_seed_44,44,t2i,3953::caption_4,3953,5,"[""3953""]",[5],"[""10458"", ""14388"", ""30437"", ""22186"", ""3953"", ""17114"", ""10801"", ""16808"", ""11218"", ""30420""]",rank_2_10
c4_seed_44,44,t2i,3960::caption_0,3960,2,"[""3960""]",[2],"[""25802"", ""3960"", ""22889"", ""28215"", ""24819"", ""4072"", ""30040"", ""7382"", ""20402"", ""5752""]",rank_2_10
c4_seed_44,44,t2i,3960::caption_1,3960,2,"[""3960""]",[2],"[""25802"", ""3960"", ""9151"", ""4072"", ""30040"", ""6896"", ""18440"", ""7382"", ""28215"", ""22889""]",rank_2_10
c4_seed_44,44,t2i,3960::caption_2,3960,7,"[""3960""]",[7],"[""4141"", ""7382"", ""30040"", ""22889"", ""25802"", ""25226"", ""3960"", ""15994"", ""28215"", ""12018""]",rank_2_10
c4_seed_44,44,t2i,3960::caption_3,3960,1,"[""3960""]",[1],"[""3960"", ""30040"", ""28215"", ""25802"", ""13114"", ""4072"", ""22889"", ""9151"", ""26798"", ""478""]",rank_1
c4_seed_44,44,t2i,3960::caption_4,3960,9,"[""3960""]",[9],"[""4141"", ""25802"", ""17264"", ""18440"", ""12018"", ""18031"", ""28215"", ""26798"", ""3960"", ""20878""]",rank_2_10
c4_seed_44,44,t2i,3969::caption_0,3969,1,"[""3969""]",[1],"[""3969"", ""21336"", ""20478"", ""15481"", ""15633"", ""9151"", ""29277"", ""6896"", ""25154"", ""6304""]",rank_1
c4_seed_44,44,t2i,3969::caption_1,3969,1,"[""3969""]",[1],"[""3969"", ""15481"", ""25154"", ""21336"", ""15633"", ""13447"", ""5576"", ""29277"", ""3979"", ""390""]",rank_1
c4_seed_44,44,t2i,3969::caption_2,3969,1,"[""3969""]",[1],"[""3969"", ""25154"", ""15633"", ""7454"", ""15481"", ""23882"", ""29277"", ""3180"", ""8339"", ""26841""]",rank_1
c4_seed_44,44,t2i,3969::caption_3,3969,1,"[""3969""]",[1],"[""3969"", ""390"", ""9174"", ""8339"", ""10436"", ""20284"", ""26019"", ""23953"", ""5576"", ""15633""]",rank_1
c4_seed_44,44,t2i,3969::caption_4,3969,3,"[""3969""]",[3],"[""15481"", ""15633"", ""3969"", ""9151"", ""21414"", ""17216"", ""10363"", ""25165"", ""6248"", ""21336""]",rank_2_10
c4_seed_44,44,t2i,3975::caption_0,3975,2,"[""3975""]",[2],"[""7151"", ""3975"", ""4486"", ""16511"", ""9578"", ""1074"", ""6586"", ""15967"", ""1182"", ""14258""]",rank_2_10
c4_seed_44,44,t2i,3975::caption_1,3975,1,"[""3975""]",[1],"[""3975"", ""4486"", ""7151"", ""9819"", ""9578"", ""14258"", ""15246"", ""15967"", ""6977"", ""6586""]",rank_1
c4_seed_44,44,t2i,3975::caption_2,3975,1,"[""3975""]",[1],"[""3975"", ""7151"", ""4486"", ""16511"", ""9578"", ""6586"", ""9819"", ""4053"", ""15246"", ""6977""]",rank_1
c4_seed_44,44,t2i,3975::caption_3,3975,1,"[""3975""]",[1],"[""3975"", ""4486"", ""16511"", ""9819"", ""15246"", ""7151"", ""4053"", ""9578"", ""14258"", ""6089""]",rank_1
c4_seed_44,44,t2i,3975::caption_4,3975,1,"[""3975""]",[1],"[""3975"", ""4486"", ""9819"", ""14258"", ""7151"", ""15246"", ""9578"", ""15967"", ""10291"", ""10479""]",rank_1
c4_seed_44,44,t2i,3977::caption_0,3977,37,"[""3977""]",[37],"[""22827"", ""24885"", ""4605"", ""27606"", ""24666"", ""16531"", ""15506"", ""628"", ""22477"", ""13311""]",outside_top_10
c4_seed_44,44,t2i,3977::caption_1,3977,13,"[""3977""]",[13],"[""19063"", ""24666"", ""1523"", ""24150"", ""6143"", ""16917"", ""16531"", ""18024"", ""22916"", ""694""]",outside_top_10
c4_seed_44,44,t2i,3977::caption_2,3977,45,"[""3977""]",[45],"[""16526"", ""16531"", ""5447"", ""24666"", ""24150"", ""1144"", ""21260"", ""19063"", ""25547"", ""27394""]",outside_top_10
c4_seed_44,44,t2i,3977::caption_3,3977,32,"[""3977""]",[32],"[""22477"", ""27834"", ""25547"", ""628"", ""14247"", ""25368"", ""20838"", ""22827"", ""28721"", ""1716""]",outside_top_10
c4_seed_44,44,t2i,3977::caption_4,3977,61,"[""3977""]",[61],"[""16917"", ""4734"", ""6505"", ""25547"", ""27310"", ""27571"", ""21260"", ""1716"", ""28721"", ""24150""]",outside_top_10
c4_seed_44,44,t2i,3979::caption_0,3979,1,"[""3979""]",[1],"[""3979"", ""9734"", ""16819"", ""21237"", ""23476"", ""14388"", ""16808"", ""22186"", ""3085"", ""6171""]",rank_1
c4_seed_44,44,t2i,3979::caption_1,3979,1,"[""3979""]",[1],"[""3979"", ""9734"", ""22186"", ""14388"", ""16819"", ""10266"", ""16808"", ""21237"", ""12903"", ""23093""]",rank_1
c4_seed_44,44,t2i,3979::caption_2,3979,1,"[""3979""]",[1],"[""3979"", ""22186"", ""4743"", ""16819"", ""16808"", ""9734"", ""21565"", ""17828"", ""14388"", ""22185""]",rank_1
c4_seed_44,44,t2i,3979::caption_3,3979,3,"[""3979""]",[3],"[""21478"", ""23785"", ""3979"", ""1754"", ""9734"", ""24341"", ""7974"", ""4743"", ""7355"", ""6171""]",rank_2_10
c4_seed_44,44,t2i,3979::caption_4,3979,4,"[""3979""]",[4],"[""16819"", ""14388"", ""16134"", ""3979"", ""16808"", ""9734"", ""10801"", ""22186"", ""21237"", ""5270""]",rank_2_10
c4_seed_44,44,t2i,3995::caption_0,3995,1,"[""3995""]",[1],"[""3995"", ""12554"", ""2179"", ""12075"", ""610"", ""28191"", ""24574"", ""10479"", ""13796"", ""387""]",rank_1
c4_seed_44,44,t2i,3995::caption_1,3995,1,"[""3995""]",[1],"[""3995"", ""2179"", ""28007"", ""387"", ""12075"", ""610"", ""15296"", ""2326"", ""28087"", ""1727""]",rank_1
c4_seed_44,44,t2i,3995::caption_2,3995,1,"[""3995""]",[1],"[""3995"", ""28007"", ""9272"", ""15733"", ""24574"", ""16042"", ""12075"", ""1727"", ""2326"", ""19618""]",rank_1
c4_seed_44,44,t2i,3995::caption_3,3995,1,"[""3995""]",[1],"[""3995"", ""12075"", ""5204"", ""12554"", ""28191"", ""387"", ""24574"", ""10479"", ""12684"", ""10033""]",rank_1
c4_seed_44,44,t2i,3995::caption_4,3995,1,"[""3995""]",[1],"[""3995"", ""28087"", ""28007"", ""14763"", ""29887"", ""15733"", ""27001"", ""1727"", ""6049"", ""27560""]",rank_1
c4_seed_44,44,t2i,4011::caption_0,4011,1,"[""4011""]",[1],"[""4011"", ""30999"", ""7283"", ""5515"", ""24568"", ""12684"", ""2434"", ""15636"", ""6791"", ""293""]",rank_1
c4_seed_44,44,t2i,4011::caption_1,4011,1,"[""4011""]",[1],"[""4011"", ""3180"", ""18890"", ""20478"", ""7283"", ""11036"", ""1716"", ""14836"", ""22639"", ""30999""]",rank_1
c4_seed_44,44,t2i,4011::caption_2,4011,2,"[""4011""]",[2],"[""3180"", ""4011"", ""6791"", ""18890"", ""12861"", ""20478"", ""15636"", ""5515"", ""30999"", ""6304""]",rank_2_10
c4_seed_44,44,t2i,4011::caption_3,4011,1,"[""4011""]",[1],"[""4011"", ""6791"", ""15636"", ""2434"", ""12861"", ""12684"", ""28191"", ""21336"", ""25154"", ""13447""]",rank_1
c4_seed_44,44,t2i,4011::caption_4,4011,1,"[""4011""]",[1],"[""4011"", ""6791"", ""2434"", ""15636"", ""5515"", ""28191"", ""13447"", ""11036"", ""3180"", ""12684""]",rank_1
c4_seed_44,44,t2i,4053::caption_0,4053,1,"[""4053""]",[1],"[""4053"", ""6089"", ""16511"", ""11437"", ""3975"", ""14001"", ""2324"", ""13351"", ""19824"", ""170""]",rank_1
c4_seed_44,44,t2i,4053::caption_1,4053,1,"[""4053""]",[1],"[""4053"", ""6089"", ""16511"", ""4486"", ""11437"", ""3975"", ""19824"", ""14001"", ""1074"", ""170""]",rank_1
c4_seed_44,44,t2i,4053::caption_2,4053,4,"[""4053""]",[4],"[""9578"", ""7151"", ""16511"", ""4053"", ""1182"", ""4486"", ""6586"", ""6089"", ""13351"", ""14258""]",rank_2_10
c4_seed_44,44,t2i,4053::caption_3,4053,1,"[""4053""]",[1],"[""4053"", ""6089"", ""16511"", ""3975"", ""11437"", ""170"", ""19824"", ""15246"", ""13351"", ""14001""]",rank_1
c4_seed_44,44,t2i,4053::caption_4,4053,1,"[""4053""]",[1],"[""4053"", ""6089"", ""13351"", ""14001"", ""19824"", ""5062"", ""11437"", ""16511"", ""2324"", ""14065""]",rank_1
c4_seed_44,44,t2i,4054::caption_0,4054,8,"[""4054""]",[8],"[""17956"", ""16664"", ""11208"", ""24808"", ""13943"", ""161"", ""12446"", ""4054"", ""6902"", ""25731""]",rank_2_10
c4_seed_44,44,t2i,4054::caption_1,4054,11,"[""4054""]",[11],"[""5576"", ""3529"", ""16134"", ""12861"", ""19739"", ""22642"", ""12684"", ""29272"", ""9896"", ""23785""]",outside_top_10
c4_seed_44,44,t2i,4054::caption_2,4054,30,"[""4054""]",[30],"[""16664"", ""11208"", ""22261"", ""16296"", ""24808"", ""25295"", ""21678"", ""25731"", ""27101"", ""16811""]",outside_top_10
c4_seed_44,44,t2i,4054::caption_3,4054,5,"[""4054""]",[5],"[""23953"", ""19905"", ""17956"", ""12861"", ""4054"", ""19441"", ""23598"", ""26019"", ""19739"", ""13943""]",rank_2_10
c4_seed_44,44,t2i,4054::caption_4,4054,3,"[""4054""]",[3],"[""7376"", ""23322"", ""4054"", ""11208"", ""16664"", ""16811"", ""10793"", ""21295"", ""5576"", ""23785""]",rank_2_10
c4_seed_44,44,t2i,4072::caption_0,4072,108,"[""4072""]",[108],"[""25802"", ""6248"", ""20711"", ""17216"", ""17264"", ""24490"", ""9151"", ""14904"", ""5752"", ""4271""]",outside_top_10
c4_seed_44,44,t2i,4072::caption_1,4072,7,"[""4072""]",[7],"[""25802"", ""18440"", ""7382"", ""3960"", ""12984"", ""18031"", ""4072"", ""17216"", ""900"", ""4808""]",rank_2_10
c4_seed_44,44,t2i,4072::caption_2,4072,8,"[""4072""]",[8],"[""25802"", ""3960"", ""7382"", ""30040"", ""18440"", ""18031"", ""4808"", ""4072"", ""10133"", ""22889""]",rank_2_10
c4_seed_44,44,t2i,4072::caption_3,4072,4,"[""4072""]",[4],"[""12984"", ""17216"", ""25802"", ""4072"", ""18440"", ""7382"", ""18031"", ""900"", ""419"", ""19070""]",rank_2_10
c4_seed_44,44,t2i,4072::caption_4,4072,2,"[""4072""]",[2],"[""25802"", ""4072"", ""3960"", ""18031"", ""18440"", ""9151"", ""13114"", ""7382"", ""12984"", ""10133""]",rank_2_10
c4_seed_44,44,t2i,4077::caption_0,4077,8,"[""4077""]",[8],"[""17828"", ""8115"", ""24706"", ""26316"", ""23238"", ""16590"", ""2737"", ""4077"", ""24905"", ""4561""]",rank_2_10
c4_seed_44,44,t2i,4077::caption_1,4077,5,"[""4077""]",[5],"[""3304"", ""6554"", ""26268"", ""4561"", ""4077"", ""30188"", ""949"", ""26316"", ""16590"", ""27707""]",rank_2_10
c4_seed_44,44,t2i,4077::caption_2,4077,2,"[""4077""]",[2],"[""17828"", ""4077"", ""26316"", ""25194"", ""24905"", ""21377"", ""24568"", ""27963"", ""8115"", ""15967""]",rank_2_10
c4_seed_44,44,t2i,4077::caption_3,4077,2,"[""4077""]",[2],"[""26268"", ""4077"", ""3304"", ""4605"", ""1103"", ""18974"", ""27707"", ""6554"", ""30188"", ""18618""]",rank_2_10
c4_seed_44,44,t2i,4077::caption_4,4077,30,"[""4077""]",[30],"[""26268"", ""4561"", ""1103"", ""4605"", ""5680"", ""27707"", ""18618"", ""18126"", ""3032"", ""17212""]",outside_top_10
c4_seed_44,44,t2i,4141::caption_0,4141,1,"[""4141""]",[1],"[""4141"", ""12018"", ""18440"", ""17264"", ""8913"", ""17216"", ""9079"", ""28215"", ""10436"", ""10364""]",rank_1
c4_seed_44,44,t2i,4141::caption_1,4141,1,"[""4141""]",[1],"[""4141"", ""12018"", ""8913"", ""17264"", ""2179"", ""18440"", ""5752"", ""26841"", ""11208"", ""17302""]",rank_1
c4_seed_44,44,t2i,4141::caption_2,4141,1,"[""4141""]",[1],"[""4141"", ""12018"", ""18440"", ""18031"", ""17264"", ""5752"", ""29492"", ""8913"", ""17216"", ""6425""]",rank_1
c4_seed_44,44,t2i,4141::caption_3,4141,1,"[""4141""]",[1],"[""4141"", ""18440"", ""22099"", ""29492"", ""18031"", ""5752"", ""14836"", ""17216"", ""12018"", ""3180""]",rank_1
c4_seed_44,44,t2i,4141::caption_4,4141,36,"[""4141""]",[36],"[""22639"", ""20284"", ""3180"", ""3115"", ""10244"", ""9174"", ""24642"", ""22099"", ""29884"", ""30420""]",outside_top_10
c4_seed_44,44,t2i,4271::caption_0,4271,29,"[""4271""]",[29],"[""15636"", ""26798"", ""28431"", ""26841"", ""4768"", ""22099"", ""2256"", ""17264"", ""1478"", ""22889""]",outside_top_10
c4_seed_44,44,t2i,4271::caption_1,4271,31,"[""4271""]",[31],"[""26781"", ""4768"", ""1162"", ""22099"", ""17592"", ""26798"", ""17264"", ""15636"", ""12507"", ""1365""]",outside_top_10
c4_seed_44,44,t2i,4271::caption_2,4271,8,"[""4271""]",[8],"[""2179"", ""15636"", ""25154"", ""18622"", ""15701"", ""22099"", ""4011"", ""4271"", ""27543"", ""10133""]",rank_2_10
c4_seed_44,44,t2i,4271::caption_3,4271,2,"[""4271""]",[2],"[""22099"", ""4271"", ""5752"", ""30040"", ""26798"", ""14998"", ""22889"", ""4768"", ""12507"", ""25802""]",rank_2_10
c4_seed_44,44,t2i,4271::caption_4,4271,7,"[""4271""]",[7],"[""12507"", ""26141"", ""17264"", ""26798"", ""5752"", ""22099"", ""4271"", ""17302"", ""16632"", ""12018""]",rank_2_10
c4_seed_44,44,t2i,4280::caption_0,4280,1,"[""4280""]",[1],"[""4280"", ""12446"", ""280"", ""27558"", ""30485"", ""30479"", ""3836"", ""13760"", ""1746"", ""7355""]",rank_1
c4_seed_44,44,t2i,4280::caption_1,4280,3,"[""4280""]",[3],"[""30479"", ""280"", ""4280"", ""7610"", ""27558"", ""6257"", ""2326"", ""19618"", ""26019"", ""4616""]",rank_2_10
c4_seed_44,44,t2i,4280::caption_2,4280,2,"[""4280""]",[2],"[""30479"", ""4280"", ""7610"", ""280"", ""7974"", ""19618"", ""2326"", ""27558"", ""1746"", ""16726""]",rank_2_10
c4_seed_44,44,t2i,4280::caption_3,4280,5,"[""4280""]",[5],"[""3104"", ""27558"", ""8555"", ""280"", ""4280"", ""1746"", ""11293"", ""12446"", ""30485"", ""30479""]",rank_2_10
c4_seed_44,44,t2i,4280::caption_4,4280,1,"[""4280""]",[1],"[""4280"", ""280"", ""30485"", ""11293"", ""7974"", ""3836"", ""11945"", ""1746"", ""27558"", ""30479""]",rank_1
c4_seed_44,44,t2i,4351::caption_0,4351,1,"[""4351""]",[1],"[""4351"", ""28169"", ""25883"", ""6063"", ""9137"", ""19645"", ""24877"", ""29843"", ""27554"", ""30040""]",rank_1
c4_seed_44,44,t2i,4351::caption_1,4351,4,"[""4351""]",[4],"[""9137"", ""3498"", ""24150"", ""4351"", ""15975"", ""6063"", ""15800"", ""6143"", ""27554"", ""30644""]",rank_2_10
c4_seed_44,44,t2i,4351::caption_2,4351,47,"[""4351""]",[47],"[""9137"", ""3498"", ""20920"", ""2522"", ""30644"", ""15975"", ""21295"", ""19629"", ""26756"", ""26578""]",outside_top_10
c4_seed_44,44,t2i,4351::caption_3,4351,19,"[""4351""]",[19],"[""3498"", ""2968"", ""27554"", ""9137"", ""28169"", ""5073"", ""20483"", ""2147"", ""19541"", ""10081""]",outside_top_10
c4_seed_44,44,t2i,4351::caption_4,4351,78,"[""4351""]",[78],"[""30040"", ""1155"", ""3115"", ""21913"", ""20920"", ""478"", ""9137"", ""27643"", ""6143"", ""11710""]",outside_top_10
c4_seed_44,44,t2i,4463::caption_0,4463,4,"[""4463""]",[4],"[""11911"", ""9774"", ""21128"", ""4463"", ""10078"", ""15506"", ""19141"", ""24885"", ""20171"", ""25033""]",rank_2_10
c4_seed_44,44,t2i,4463::caption_1,4463,3,"[""4463""]",[3],"[""30658"", ""22834"", ""4463"", ""2089"", ""29571"", ""8777"", ""25811"", ""19804"", ""15800"", ""19141""]",rank_2_10
c4_seed_44,44,t2i,4463::caption_2,4463,6,"[""4463""]",[6],"[""19652"", ""6767"", ""29156"", ""22038"", ""30658"", ""4463"", ""9774"", ""22834"", ""24885"", ""3977""]",rank_2_10
c4_seed_44,44,t2i,4463::caption_3,4463,2,"[""4463""]",[2],"[""25368"", ""4463"", ""23998"", ""30658"", ""3510"", ""22038"", ""27560"", ""15800"", ""24341"", ""6767""]",rank_2_10
c4_seed_44,44,t2i,4463::caption_4,4463,10,"[""4463""]",[10],"[""15800"", ""16972"", ""19141"", ""22834"", ""29571"", ""19652"", ""30658"", ""6554"", ""23998"", ""4463""]",rank_2_10
c4_seed_44,44,t2i,4480::caption_0,4480,52,"[""4480""]",[52],"[""3977"", ""27606"", ""10810"", ""19163"", ""10885"", ""21295"", ""30658"", ""15800"", ""25205"", ""26074""]",outside_top_10
c4_seed_44,44,t2i,4480::caption_1,4480,29,"[""4480""]",[29],"[""3977"", ""27606"", ""6505"", ""511"", ""1520"", ""6767"", ""24966"", ""26923"", ""10810"", ""24885""]",outside_top_10
c4_seed_44,44,t2i,4480::caption_2,4480,14,"[""4480""]",[14],"[""27606"", ""22038"", ""30658"", ""26074"", ""22872"", ""5387"", ""24150"", ""20838"", ""29086"", ""24966""]",outside_top_10
c4_seed_44,44,t2i,4480::caption_3,4480,9,"[""4480""]",[9],"[""3977"", ""24150"", ""27606"", ""21295"", ""26923"", ""21260"", ""511"", ""6505"", ""4480"", ""12993""]",rank_2_10
c4_seed_44,44,t2i,4480::caption_4,4480,46,"[""4480""]",[46],"[""30971"", ""22038"", ""27394"", ""2147"", ""3977"", ""2283"", ""26923"", ""6767"", ""24885"", ""15800""]",outside_top_10
c4_seed_44,44,t2i,4486::caption_0,4486,1,"[""4486""]",[1],"[""4486"", ""9578"", ""3425"", ""14258"", ""1182"", ""6586"", ""7151"", ""3975"", ""15967"", ""2312""]",rank_1
c4_seed_44,44,t2i,4486::caption_1,4486,2,"[""4486""]",[2],"[""9578"", ""4486"", ""7151"", ""1182"", ""3425"", ""14258"", ""15967"", ""3975"", ""6586"", ""2312""]",rank_2_10
c4_seed_44,44,t2i,4486::caption_2,4486,2,"[""4486""]",[2],"[""9578"", ""4486"", ""15967"", ""6089"", ""5371"", ""4053"", ""14258"", ""1378"", ""7151"", ""29637""]",rank_2_10
c4_seed_44,44,t2i,4486::caption_3,4486,2,"[""4486""]",[2],"[""9578"", ""4486"", ""15967"", ""9819"", ""3975"", ""7151"", ""6586"", ""15246"", ""3425"", ""16511""]",rank_2_10
c4_seed_44,44,t2i,4486::caption_4,4486,1,"[""4486""]",[1],"[""4486"", ""9578"", ""7151"", ""15967"", ""6586"", ""3975"", ""14258"", ""1182"", ""16511"", ""3425""]",rank_1
c4_seed_44,44,t2i,4494::caption_0,4494,34,"[""4494""]",[34],"[""5680"", ""26268"", ""27707"", ""18618"", ""11190"", ""4561"", ""3304"", ""17212"", ""12784"", ""18126""]",outside_top_10
c4_seed_44,44,t2i,4494::caption_1,4494,26,"[""4494""]",[26],"[""26268"", ""1103"", ""4605"", ""4561"", ""4917"", ""18618"", ""3304"", ""27707"", ""5680"", ""11190""]",outside_top_10
c4_seed_44,44,t2i,4494::caption_2,4494,15,"[""4494""]",[15],"[""26268"", ""5680"", ""1103"", ""18618"", ""13670"", ""4561"", ""4605"", ""14887"", ""15223"", ""29492""]",outside_top_10
c4_seed_44,44,t2i,4494::caption_3,4494,7,"[""4494""]",[7],"[""26268"", ""1103"", ""27707"", ""3304"", ""4605"", ""4917"", ""4494"", ""15547"", ""11190"", ""2089""]",rank_2_10
c4_seed_44,44,t2i,4494::caption_4,4494,35,"[""4494""]",[35],"[""26268"", ""5680"", ""18126"", ""4561"", ""27707"", ""18618"", ""3461"", ""1103"", ""12595"", ""29492""]",outside_top_10
c4_seed_44,44,t2i,4561::caption_0,4561,8,"[""4561""]",[8],"[""322"", ""29640"", ""23998"", ""26268"", ""2527"", ""4917"", ""18974"", ""4561"", ""4605"", ""18890""]",rank_2_10
c4_seed_44,44,t2i,4561::caption_1,4561,3,"[""4561""]",[3],"[""322"", ""18974"", ""4561"", ""26268"", ""26632"", ""27707"", ""17212"", ""2527"", ""4605"", ""28084""]",rank_2_10
c4_seed_44,44,t2i,4561::caption_2,4561,1,"[""4561""]",[1],"[""4561"", ""4605"", ""322"", ""3423"", ""26268"", ""18974"", ""5680"", ""16775"", ""15223"", ""18890""]",rank_1
c4_seed_44,44,t2i,4561::caption_3,4561,1,"[""4561""]",[1],"[""4561"", ""322"", ""14861"", ""17212"", ""27707"", ""18618"", ""4605"", ""26268"", ""3423"", ""5680""]",rank_1
c4_seed_44,44,t2i,4561::caption_4,4561,2,"[""4561""]",[2],"[""18974"", ""4561"", ""17212"", ""30188"", ""27707"", ""322"", ""3032"", ""4605"", ""26268"", ""18618""]",rank_2_10
c4_seed_44,44,t2i,4605::caption_0,4605,4,"[""4605""]",[4],"[""15710"", ""11190"", ""14861"", ""4605"", ""27707"", ""26268"", ""3032"", ""13285"", ""26632"", ""21128""]",rank_2_10
c4_seed_44,44,t2i,4605::caption_1,4605,16,"[""4605""]",[16],"[""28539"", ""11218"", ""7575"", ""18692"", ""14861"", ""13285"", ""18622"", ""9895"", ""21687"", ""26335""]",outside_top_10
c4_seed_44,44,t2i,4605::caption_2,4605,1,"[""4605""]",[1],"[""4605"", ""12521"", ""18952"", ""26268"", ""11190"", ""18974"", ""17713"", ""18692"", ""11570"", ""26632""]",rank_1
c4_seed_44,44,t2i,4605::caption_3,4605,3,"[""4605""]",[3],"[""18692"", ""13285"", ""4605"", ""28084"", ""7575"", ""462"", ""14861"", ""322"", ""2527"", ""18974""]",rank_2_10
c4_seed_44,44,t2i,4605::caption_4,4605,2,"[""4605""]",[2],"[""14861"", ""4605"", ""11190"", ""3032"", ""15710"", ""17212"", ""26268"", ""27707"", ""5680"", ""26632""]",rank_2_10
c4_seed_44,44,t2i,4616::caption_0,4616,2,"[""4616""]",[2],"[""280"", ""4616"", ""30485"", ""3529"", ""4280"", ""3375"", ""12446"", ""21091"", ""3434"", ""7355""]",rank_2_10
c4_seed_44,44,t2i,4616::caption_1,4616,2,"[""4616""]",[2],"[""280"", ""4616"", ""4280"", ""30485"", ""12446"", ""7974"", ""13760"", ""3836"", ""9907"", ""6791""]",rank_2_10
c4_seed_44,44,t2i,4616::caption_2,4616,2,"[""4616""]",[2],"[""280"", ""4616"", ""3529"", ""4280"", ""3375"", ""30485"", ""19618"", ""11960"", ""26019"", ""12446""]",rank_2_10
c4_seed_44,44,t2i,4616::caption_3,4616,2,"[""4616""]",[2],"[""3375"", ""4616"", ""280"", ""21091"", ""14763"", ""3529"", ""6767"", ""26450"", ""3434"", ""12812""]",rank_2_10
c4_seed_44,44,t2i,4616::caption_4,4616,132,"[""4616""]",[132],"[""28009"", ""14938"", ""1155"", ""10801"", ""15967"", ""10479"", ""9819"", ""15246"", ""7610"", ""27478""]",outside_top_10
c4_seed_44,44,t2i,4641::caption_0,4641,2,"[""4641""]",[2],"[""12931"", ""4641"", ""6896"", ""7454"", ""13347"", ""18440"", ""6304"", ""9895"", ""22889"", ""20284""]",rank_2_10
c4_seed_44,44,t2i,4641::caption_1,4641,1,"[""4641""]",[1],"[""4641"", ""13347"", ""18440"", ""7454"", ""16775"", ""10321"", ""9858"", ""12931"", ""17216"", ""17264""]",rank_1
c4_seed_44,44,t2i,4641::caption_2,4641,79,"[""4641""]",[79],"[""6304"", ""3180"", ""10321"", ""19969"", ""11541"", ""24642"", ""3493"", ""12861"", ""5515"", ""21913""]",outside_top_10
c4_seed_44,44,t2i,4641::caption_3,4641,3,"[""4641""]",[3],"[""17216"", ""18440"", ""4641"", ""21484"", ""16933"", ""9079"", ""24819"", ""8238"", ""3115"", ""390""]",rank_2_10
c4_seed_44,44,t2i,4641::caption_4,4641,52,"[""4641""]",[52],"[""15633"", ""12931"", ""10356"", ""3180"", ""2179"", ""13597"", ""13654"", ""10932"", ""28787"", ""6304""]",outside_top_10
c4_seed_44,44,t2i,4734::caption_0,4734,1,"[""4734""]",[1],"[""4734"", ""6505"", ""29609"", ""6557"", ""293"", ""1520"", ""16590"", ""25762"", ""25547"", ""12018""]",rank_1
c4_seed_44,44,t2i,4734::caption_1,4734,2,"[""4734""]",[2],"[""6557"", ""4734"", ""9451"", ""25552"", ""25547"", ""29979"", ""29609"", ""14210"", ""6505"", ""10221""]",rank_2_10
c4_seed_44,44,t2i,4734::caption_2,4734,4,"[""4734""]",[4],"[""6557"", ""29609"", ""6542"", ""4734"", ""24041"", ""1520"", ""25547"", ""26923"", ""25762"", ""6505""]",rank_2_10
c4_seed_44,44,t2i,4734::caption_3,4734,1,"[""4734""]",[1],"[""4734"", ""29609"", ""6557"", ""1520"", ""17914"", ""6505"", ""10221"", ""24341"", ""1716"", ""9451""]",rank_1
c4_seed_44,44,t2i,4734::caption_4,4734,1,"[""4734""]",[1],"[""4734"", ""6505"", ""1716"", ""25368"", ""22216"", ""17914"", ""14998"", ""27571"", ""21091"", ""3375""]",rank_1
c4_seed_44,44,t2i,4743::caption_0,4743,1,"[""4743""]",[1],"[""4743"", ""21478"", ""23322"", ""12386"", ""19530"", ""21565"", ""23785"", ""25778"", ""27399"", ""30040""]",rank_1
c4_seed_44,44,t2i,4743::caption_1,4743,1,"[""4743""]",[1],"[""4743"", ""21478"", ""21565"", ""1754"", ""23322"", ""17114"", ""6089"", ""23785"", ""25585"", ""5550""]",rank_1
