model,seed,direction,query_id,positive_id,positive_rank,all_positive_ids,all_positive_ranks,top10_retrieved_ids,partition
c4_seed_42,42,t2i,14585::caption_0,14585,2,"[""14585""]",[2],"[""30581"", ""14585"", ""28233"", ""25006"", ""25866"", ""10871"", ""22811"", ""5214"", ""22818"", ""9985""]",rank_2_10
c4_seed_42,42,t2i,14585::caption_1,14585,1,"[""14585""]",[1],"[""14585"", ""5224"", ""27937"", ""9985"", ""6049"", ""29111"", ""12280"", ""28233"", ""1102"", ""23889""]",rank_1
c4_seed_42,42,t2i,14585::caption_2,14585,1,"[""14585""]",[1],"[""14585"", ""22811"", ""5214"", ""27937"", ""10871"", ""12280"", ""24314"", ""9985"", ""25006"", ""7900""]",rank_1
c4_seed_42,42,t2i,14585::caption_3,14585,3,"[""14585""]",[3],"[""13760"", ""30581"", ""14585"", ""5214"", ""16103"", ""7900"", ""9985"", ""24314"", ""25866"", ""19875""]",rank_2_10
c4_seed_42,42,t2i,14585::caption_4,14585,2,"[""14585""]",[2],"[""16103"", ""14585"", ""9985"", ""30581"", ""5214"", ""10871"", ""24314"", ""28233"", ""27937"", ""12280""]",rank_2_10
c4_seed_42,42,t2i,14686::caption_0,14686,1,"[""14686""]",[1],"[""14686"", ""6318"", ""19969"", ""26811"", ""27834"", ""3493"", ""12614"", ""1943"", ""10219"", ""20109""]",rank_1
c4_seed_42,42,t2i,14686::caption_1,14686,1,"[""14686""]",[1],"[""14686"", ""26811"", ""27834"", ""6318"", ""18890"", ""15506"", ""12399"", ""21295"", ""6582"", ""30437""]",rank_1
c4_seed_42,42,t2i,14686::caption_2,14686,1,"[""14686""]",[1],"[""14686"", ""19804"", ""29839"", ""21513"", ""18890"", ""26811"", ""27834"", ""21482"", ""24341"", ""15506""]",rank_1
c4_seed_42,42,t2i,14686::caption_3,14686,4,"[""14686""]",[4],"[""26811"", ""27834"", ""15506"", ""14686"", ""1943"", ""6318"", ""3493"", ""10219"", ""18890"", ""19969""]",rank_2_10
c4_seed_42,42,t2i,14686::caption_4,14686,4,"[""14686""]",[4],"[""26811"", ""20098"", ""15506"", ""14686"", ""6318"", ""382"", ""17041"", ""6582"", ""27834"", ""1943""]",rank_2_10
c4_seed_42,42,t2i,14743::caption_0,14743,5,"[""14743""]",[5],"[""13779"", ""14821"", ""24152"", ""10923"", ""14743"", ""1532"", ""28787"", ""26335"", ""9174"", ""30999""]",rank_2_10
c4_seed_42,42,t2i,14743::caption_1,14743,2,"[""14743""]",[2],"[""1532"", ""14743"", ""15037"", ""14291"", ""20920"", ""6151"", ""13779"", ""14766"", ""21678"", ""17410""]",rank_2_10
c4_seed_42,42,t2i,14743::caption_2,14743,2,"[""14743""]",[2],"[""1532"", ""14743"", ""14821"", ""681"", ""14291"", ""28787"", ""10356"", ""13796"", ""13779"", ""13876""]",rank_2_10
c4_seed_42,42,t2i,14743::caption_3,14743,2,"[""14743""]",[2],"[""1532"", ""14743"", ""18916"", ""15037"", ""14821"", ""10356"", ""13876"", ""9272"", ""28787"", ""13779""]",rank_2_10
c4_seed_42,42,t2i,14743::caption_4,14743,1,"[""14743""]",[1],"[""14743"", ""14821"", ""18916"", ""1532"", ""257"", ""14766"", ""15037"", ""681"", ""14291"", ""24152""]",rank_1
c4_seed_42,42,t2i,14763::caption_0,14763,1,"[""14763""]",[1],"[""14763"", ""3375"", ""4616"", ""2749"", ""18182"", ""11960"", ""3995"", ""23998"", ""30581"", ""3681""]",rank_1
c4_seed_42,42,t2i,14763::caption_1,14763,1,"[""14763""]",[1],"[""14763"", ""3995"", ""3375"", ""29745"", ""4616"", ""13956"", ""12812"", ""28836"", ""24755"", ""3529""]",rank_1
c4_seed_42,42,t2i,14763::caption_2,14763,8,"[""14763""]",[8],"[""3375"", ""12684"", ""1102"", ""27543"", ""3995"", ""6049"", ""28087"", ""14763"", ""7317"", ""11036""]",rank_2_10
c4_seed_42,42,t2i,14763::caption_3,14763,2,"[""14763""]",[2],"[""29467"", ""14763"", ""28087"", ""9985"", ""6049"", ""12812"", ""24314"", ""5550"", ""10801"", ""29272""]",rank_2_10
c4_seed_42,42,t2i,14763::caption_4,14763,2,"[""14763""]",[2],"[""3375"", ""14763"", ""19253"", ""12812"", ""3995"", ""29156"", ""6767"", ""9774"", ""29745"", ""25368""]",rank_2_10
c4_seed_42,42,t2i,14766::caption_0,14766,58,"[""14766""]",[58],"[""15610"", ""25165"", ""14824"", ""20040"", ""8238"", ""23945"", ""12399"", ""25902"", ""24885"", ""21482""]",outside_top_10
c4_seed_42,42,t2i,14766::caption_1,14766,5,"[""14766""]",[5],"[""27717"", ""22639"", ""5162"", ""25571"", ""14766"", ""24152"", ""29976"", ""30420"", ""18849"", ""9862""]",rank_2_10
c4_seed_42,42,t2i,14766::caption_2,14766,123,"[""14766""]",[123],"[""26335"", ""14275"", ""16917"", ""22182"", ""21371"", ""16394"", ""5224"", ""24041"", ""17302"", ""2177""]",outside_top_10
c4_seed_42,42,t2i,14766::caption_3,14766,1,"[""14766""]",[1],"[""14766"", ""4054"", ""8339"", ""23219"", ""5013"", ""28787"", ""27921"", ""12202"", ""20711"", ""8238""]",rank_1
c4_seed_42,42,t2i,14766::caption_4,14766,2,"[""14766""]",[2],"[""14743"", ""14766"", ""24152"", ""27558"", ""30485"", ""20495"", ""1532"", ""12811"", ""15574"", ""681""]",rank_2_10
c4_seed_42,42,t2i,14821::caption_0,14821,2,"[""14821""]",[2],"[""1532"", ""14821"", ""18916"", ""28787"", ""14743"", ""681"", ""10356"", ""462"", ""6425"", ""20736""]",rank_2_10
c4_seed_42,42,t2i,14821::caption_1,14821,2,"[""14821""]",[2],"[""1532"", ""14821"", ""18916"", ""13779"", ""28787"", ""14743"", ""681"", ""257"", ""15037"", ""21717""]",rank_2_10
c4_seed_42,42,t2i,14821::caption_2,14821,1,"[""14821""]",[1],"[""14821"", ""20736"", ""681"", ""13796"", ""1532"", ""9174"", ""10923"", ""9272"", ""13779"", ""27643""]",rank_1
c4_seed_42,42,t2i,14821::caption_3,14821,1,"[""14821""]",[1],"[""14821"", ""20736"", ""1532"", ""681"", ""11218"", ""13779"", ""462"", ""21687"", ""13654"", ""27643""]",rank_1
c4_seed_42,42,t2i,14821::caption_4,14821,1,"[""14821""]",[1],"[""14821"", ""681"", ""1532"", ""18916"", ""14743"", ""20736"", ""27643"", ""15574"", ""14913"", ""15037""]",rank_1
c4_seed_42,42,t2i,14824::caption_0,14824,1,"[""14824""]",[1],"[""14824"", ""23998"", ""20165"", ""25811"", ""6767"", ""29156"", ""14199"", ""25902"", ""100"", ""1271""]",rank_1
c4_seed_42,42,t2i,14824::caption_1,14824,1,"[""14824""]",[1],"[""14824"", ""24341"", ""25811"", ""15610"", ""8339"", ""4463"", ""10885"", ""28431"", ""2283"", ""9451""]",rank_1
c4_seed_42,42,t2i,14824::caption_2,14824,2,"[""14824""]",[2],"[""4011"", ""14824"", ""9174"", ""3180"", ""8339"", ""28431"", ""3115"", ""22099"", ""14199"", ""29884""]",rank_2_10
c4_seed_42,42,t2i,14824::caption_3,14824,4,"[""14824""]",[4],"[""22099"", ""14199"", ""6248"", ""14824"", ""4141"", ""100"", ""5304"", ""18974"", ""23998"", ""4917""]",rank_2_10
c4_seed_42,42,t2i,14824::caption_4,14824,1,"[""14824""]",[1],"[""14824"", ""12399"", ""4141"", ""25811"", ""22003"", ""18974"", ""100"", ""4463"", ""4917"", ""14199""]",rank_1
c4_seed_42,42,t2i,14836::caption_0,14836,6,"[""14836""]",[6],"[""419"", ""19070"", ""29095"", ""12879"", ""3175"", ""14836"", ""11036"", ""13495"", ""25199"", ""7454""]",rank_2_10
c4_seed_42,42,t2i,14836::caption_1,14836,1,"[""14836""]",[1],"[""14836"", ""7979"", ""419"", ""17683"", ""12879"", ""22834"", ""15638"", ""18618"", ""21414"", ""28435""]",rank_1
c4_seed_42,42,t2i,14836::caption_2,14836,122,"[""14836""]",[122],"[""7454"", ""7382"", ""18127"", ""25199"", ""3115"", ""25355"", ""11541"", ""9151"", ""7044"", ""17216""]",outside_top_10
c4_seed_42,42,t2i,14836::caption_3,14836,1,"[""14836""]",[1],"[""14836"", ""419"", ""9862"", ""4917"", ""11036"", ""21414"", ""21575"", ""19070"", ""5304"", ""22099""]",rank_1
c4_seed_42,42,t2i,14836::caption_4,14836,5,"[""14836""]",[5],"[""7979"", ""419"", ""12879"", ""15638"", ""14836"", ""17683"", ""7203"", ""22834"", ""28126"", ""18618""]",rank_2_10
c4_seed_42,42,t2i,14842::caption_0,14842,7,"[""14842""]",[7],"[""16365"", ""21130"", ""21484"", ""20040"", ""19743"", ""23219"", ""14842"", ""13943"", ""19905"", ""3566""]",rank_2_10
c4_seed_42,42,t2i,14842::caption_1,14842,1,"[""14842""]",[1],"[""14842"", ""23219"", ""16365"", ""20040"", ""13943"", ""11056"", ""19743"", ""19544"", ""8238"", ""21414""]",rank_1
c4_seed_42,42,t2i,14842::caption_2,14842,2,"[""14842""]",[2],"[""19175"", ""14842"", ""19743"", ""16365"", ""20166"", ""23219"", ""13943"", ""22872"", ""22916"", ""3203""]",rank_2_10
c4_seed_42,42,t2i,14842::caption_3,14842,11,"[""14842""]",[11],"[""10219"", ""25866"", ""20198"", ""19875"", ""2145"", ""25295"", ""19905"", ""22818"", ""12483"", ""19743""]",outside_top_10
c4_seed_42,42,t2i,14842::caption_4,14842,2,"[""14842""]",[2],"[""16365"", ""14842"", ""13943"", ""23219"", ""19743"", ""8238"", ""21484"", ""20040"", ""9079"", ""19688""]",rank_2_10
c4_seed_42,42,t2i,14861::caption_0,14861,9,"[""14861""]",[9],"[""6049"", ""3423"", ""3032"", ""28292"", ""27707"", ""28087"", ""18700"", ""30533"", ""14861"", ""11929""]",rank_2_10
c4_seed_42,42,t2i,14861::caption_1,14861,3,"[""14861""]",[3],"[""17302"", ""25154"", ""14861"", ""16541"", ""3423"", ""17264"", ""3032"", ""27707"", ""28169"", ""23889""]",rank_2_10
c4_seed_42,42,t2i,14861::caption_2,14861,1,"[""14861""]",[1],"[""14861"", ""4808"", ""3032"", ""3423"", ""6049"", ""19688"", ""900"", ""28292"", ""23889"", ""11929""]",rank_1
c4_seed_42,42,t2i,14861::caption_3,14861,4,"[""14861""]",[4],"[""17302"", ""17264"", ""3423"", ""14861"", ""28169"", ""28209"", ""3032"", ""27707"", ""22291"", ""26632""]",rank_2_10
c4_seed_42,42,t2i,14861::caption_4,14861,30,"[""14861""]",[30],"[""3423"", ""18182"", ""19645"", ""23745"", ""26841"", ""19170"", ""19530"", ""22295"", ""29589"", ""900""]",outside_top_10
c4_seed_42,42,t2i,14887::caption_0,14887,1,"[""14887""]",[1],"[""14887"", ""18618"", ""1103"", ""2089"", ""12879"", ""10982"", ""29095"", ""28800"", ""13495"", ""8777""]",rank_1
c4_seed_42,42,t2i,14887::caption_1,14887,15,"[""14887""]",[15],"[""3461"", ""1103"", ""26268"", ""4494"", ""4605"", ""29095"", ""18890"", ""28352"", ""26632"", ""18126""]",outside_top_10
c4_seed_42,42,t2i,14887::caption_2,14887,1,"[""14887""]",[1],"[""14887"", ""6425"", ""18618"", ""1103"", ""29095"", ""20495"", ""26791"", ""3304"", ""25226"", ""7575""]",rank_1
c4_seed_42,42,t2i,14887::caption_3,14887,34,"[""14887""]",[34],"[""18618"", ""1103"", ""12879"", ""3304"", ""2089"", ""15638"", ""15547"", ""18126"", ""26268"", ""14836""]",outside_top_10
c4_seed_42,42,t2i,14887::caption_4,14887,12,"[""14887""]",[12],"[""1103"", ""18618"", ""15638"", ""3304"", ""12879"", ""18126"", ""14836"", ""15547"", ""4917"", ""25226""]",outside_top_10
c4_seed_42,42,t2i,14896::caption_0,14896,1,"[""14896""]",[1],"[""14896"", ""5447"", ""12719"", ""13788"", ""21260"", ""16531"", ""16526"", ""370"", ""1144"", ""669""]",rank_1
c4_seed_42,42,t2i,14896::caption_1,14896,1,"[""14896""]",[1],"[""14896"", ""13788"", ""5447"", ""669"", ""15851"", ""370"", ""3393"", ""15129"", ""1144"", ""12719""]",rank_1
c4_seed_42,42,t2i,14896::caption_2,14896,1,"[""14896""]",[1],"[""14896"", ""370"", ""5447"", ""669"", ""3393"", ""13788"", ""19530"", ""15851"", ""10392"", ""2147""]",rank_1
c4_seed_42,42,t2i,14896::caption_3,14896,1,"[""14896""]",[1],"[""14896"", ""30276"", ""1144"", ""29427"", ""15851"", ""27731"", ""29964"", ""5447"", ""5477"", ""28366""]",rank_1
c4_seed_42,42,t2i,14896::caption_4,14896,3,"[""14896""]",[3],"[""5447"", ""3393"", ""14896"", ""669"", ""370"", ""24150"", ""16531"", ""13788"", ""694"", ""6557""]",rank_2_10
c4_seed_42,42,t2i,14898::caption_0,14898,24,"[""14898""]",[24],"[""15506"", ""22477"", ""19180"", ""6582"", ""628"", ""13311"", ""4141"", ""26609"", ""9862"", ""6278""]",outside_top_10
c4_seed_42,42,t2i,14898::caption_1,14898,34,"[""14898""]",[34],"[""4917"", ""15506"", ""5304"", ""10741"", ""12984"", ""18127"", ""419"", ""18126"", ""25142"", ""25363""]",outside_top_10
c4_seed_42,42,t2i,14898::caption_2,14898,4,"[""14898""]",[4],"[""2089"", ""15638"", ""29839"", ""14898"", ""6582"", ""8777"", ""12879"", ""22185"", ""22213"", ""17835""]",rank_2_10
c4_seed_42,42,t2i,14898::caption_3,14898,47,"[""14898""]",[47],"[""4141"", ""15506"", ""6582"", ""14247"", ""21575"", ""12993"", ""6278"", ""22638"", ""3304"", ""12879""]",outside_top_10
c4_seed_42,42,t2i,14898::caption_4,14898,14,"[""14898""]",[14],"[""4141"", ""20171"", ""15506"", ""12984"", ""12993"", ""29095"", ""12879"", ""18126"", ""6278"", ""21575""]",outside_top_10
c4_seed_42,42,t2i,14904::caption_0,14904,1,"[""14904""]",[1],"[""14904"", ""15296"", ""17302"", ""28292"", ""27217"", ""19485"", ""11929"", ""19956"", ""15596"", ""3423""]",rank_1
c4_seed_42,42,t2i,14904::caption_1,14904,1,"[""14904""]",[1],"[""14904"", ""12018"", ""11208"", ""29843"", ""15296"", ""11929"", ""27217"", ""17929"", ""19485"", ""25363""]",rank_1
c4_seed_42,42,t2i,14904::caption_2,14904,2,"[""14904""]",[2],"[""15296"", ""14904"", ""27217"", ""12018"", ""19485"", ""11539"", ""17243"", ""29979"", ""25363"", ""28292""]",rank_2_10
c4_seed_42,42,t2i,14904::caption_3,14904,1,"[""14904""]",[1],"[""14904"", ""15296"", ""28292"", ""27217"", ""17929"", ""11929"", ""12018"", ""18127"", ""25363"", ""25165""]",rank_1
c4_seed_42,42,t2i,14904::caption_4,14904,3,"[""14904""]",[3],"[""19170"", ""22295"", ""14904"", ""15296"", ""24106"", ""19485"", ""9858"", ""816"", ""25778"", ""23657""]",rank_2_10
c4_seed_42,42,t2i,14913::caption_0,14913,1,"[""14913""]",[1],"[""14913"", ""14029"", ""26161"", ""27630"", ""16376"", ""14763"", ""29281"", ""15693"", ""28076"", ""12812""]",rank_1
c4_seed_42,42,t2i,14913::caption_1,14913,1,"[""14913""]",[1],"[""14913"", ""27630"", ""29281"", ""14029"", ""26161"", ""28076"", ""21678"", ""11960"", ""25077"", ""5062""]",rank_1
c4_seed_42,42,t2i,14913::caption_2,14913,1,"[""14913""]",[1],"[""14913"", ""14029"", ""27630"", ""26161"", ""29281"", ""28918"", ""28076"", ""14763"", ""15693"", ""12812""]",rank_1
c4_seed_42,42,t2i,14913::caption_3,14913,2,"[""14913""]",[2],"[""9280"", ""14913"", ""27630"", ""29281"", ""27571"", ""5477"", ""28918"", ""27887"", ""14029"", ""12812""]",rank_2_10
c4_seed_42,42,t2i,14913::caption_4,14913,2,"[""14913""]",[2],"[""14763"", ""14913"", ""14029"", ""30581"", ""16376"", ""28076"", ""13876"", ""28918"", ""5108"", ""26186""]",rank_2_10
c4_seed_42,42,t2i,14918::caption_0,14918,1,"[""14918""]",[1],"[""14918"", ""28590"", ""18760"", ""12449"", ""29289"", ""25033"", ""15129"", ""29789"", ""13265"", ""27362""]",rank_1
c4_seed_42,42,t2i,14918::caption_1,14918,1,"[""14918""]",[1],"[""14918"", ""18760"", ""13136"", ""28410"", ""28590"", ""26295"", ""27362"", ""3631"", ""2274"", ""15889""]",rank_1
c4_seed_42,42,t2i,14918::caption_2,14918,2,"[""14918""]",[2],"[""18760"", ""14918"", ""28590"", ""11945"", ""1746"", ""15889"", ""11293"", ""4280"", ""12449"", ""28410""]",rank_2_10
c4_seed_42,42,t2i,14918::caption_3,14918,2,"[""14918""]",[2],"[""18760"", ""14918"", ""28590"", ""12449"", ""15204"", ""15889"", ""29789"", ""15129"", ""27362"", ""13265""]",rank_2_10
c4_seed_42,42,t2i,14918::caption_4,14918,1,"[""14918""]",[1],"[""14918"", ""12449"", ""27310"", ""28590"", ""1616"", ""13265"", ""29289"", ""22872"", ""16103"", ""25295""]",rank_1
c4_seed_42,42,t2i,14938::caption_0,14938,1,"[""14938""]",[1],"[""14938"", ""9819"", ""4743"", ""24706"", ""28009"", ""7610"", ""29843"", ""1155"", ""6977"", ""16221""]",rank_1
c4_seed_42,42,t2i,14938::caption_1,14938,1,"[""14938""]",[1],"[""14938"", ""24706"", ""13978"", ""16221"", ""25585"", ""28009"", ""1155"", ""9819"", ""21478"", ""21377""]",rank_1
c4_seed_42,42,t2i,14938::caption_2,14938,5,"[""14938""]",[5],"[""22712"", ""9819"", ""6977"", ""13956"", ""14938"", ""3105"", ""17114"", ""24152"", ""1155"", ""26335""]",rank_2_10
c4_seed_42,42,t2i,14938::caption_3,14938,1,"[""14938""]",[1],"[""14938"", ""4743"", ""11401"", ""12714"", ""21478"", ""1155"", ""9819"", ""10752"", ""1378"", ""9038""]",rank_1
c4_seed_42,42,t2i,14938::caption_4,14938,3,"[""14938""]",[3],"[""24905"", ""7610"", ""14938"", ""1155"", ""28286"", ""118"", ""9819"", ""6977"", ""16726"", ""22712""]",rank_2_10
c4_seed_42,42,t2i,14998::caption_0,14998,16,"[""14998""]",[16],"[""13420"", ""6377"", ""14065"", ""28046"", ""6542"", ""14686"", ""28007"", ""9747"", ""27560"", ""11929""]",outside_top_10
c4_seed_42,42,t2i,14998::caption_1,14998,7,"[""14998""]",[7],"[""4917"", ""4463"", ""14686"", ""27834"", ""5304"", ""17929"", ""14998"", ""12968"", ""17926"", ""28126""]",rank_2_10
c4_seed_42,42,t2i,14998::caption_2,14998,3,"[""14998""]",[3],"[""13420"", ""5304"", ""14998"", ""4917"", ""4463"", ""11424"", ""27834"", ""18956"", ""6542"", ""11929""]",rank_2_10
c4_seed_42,42,t2i,14998::caption_3,14998,2,"[""14998""]",[2],"[""5304"", ""14998"", ""12968"", ""9273"", ""29640"", ""18956"", ""22213"", ""23372"", ""28990"", ""4917""]",rank_2_10
c4_seed_42,42,t2i,14998::caption_4,14998,3,"[""14998""]",[3],"[""13420"", ""6377"", ""14998"", ""14065"", ""9747"", ""1933"", ""24520"", ""15851"", ""12968"", ""6542""]",rank_2_10
c4_seed_42,42,t2i,15037::caption_0,15037,1,"[""15037""]",[1],"[""15037"", ""9174"", ""13796"", ""20711"", ""21147"", ""14821"", ""24152"", ""14291"", ""16709"", ""13956""]",rank_1
c4_seed_42,42,t2i,15037::caption_1,15037,1,"[""15037""]",[1],"[""15037"", ""20711"", ""19253"", ""21147"", ""422"", ""7228"", ""22712"", ""13956"", ""26019"", ""257""]",rank_1
c4_seed_42,42,t2i,15037::caption_2,15037,2,"[""15037""]",[2],"[""29745"", ""15037"", ""762"", ""3529"", ""19253"", ""9174"", ""1081"", ""13956"", ""17749"", ""14199""]",rank_2_10
c4_seed_42,42,t2i,15037::caption_3,15037,16,"[""15037""]",[16],"[""9174"", ""15610"", ""3529"", ""3681"", ""9273"", ""13796"", ""1081"", ""24152"", ""13956"", ""762""]",outside_top_10
c4_seed_42,42,t2i,15037::caption_4,15037,135,"[""15037""]",[135],"[""24152"", ""9273"", ""22639"", ""6304"", ""15481"", ""21147"", ""20478"", ""5162"", ""9174"", ""29277""]",outside_top_10
c4_seed_42,42,t2i,15129::caption_0,15129,3,"[""15129""]",[3],"[""15851"", ""13788"", ""15129"", ""28366"", ""27731"", ""282"", ""370"", ""11945"", ""22859"", ""1144""]",rank_2_10
c4_seed_42,42,t2i,15129::caption_1,15129,3,"[""15129""]",[3],"[""29289"", ""25942"", ""15129"", ""11945"", ""282"", ""14918"", ""21612"", ""22859"", ""27731"", ""13788""]",rank_2_10
c4_seed_42,42,t2i,15129::caption_2,15129,4,"[""15129""]",[4],"[""11945"", ""22859"", ""13788"", ""15129"", ""1746"", ""15851"", ""8555"", ""3104"", ""14918"", ""29289""]",rank_2_10
c4_seed_42,42,t2i,15129::caption_3,15129,1,"[""15129""]",[1],"[""15129"", ""29289"", ""12449"", ""21612"", ""30089"", ""11945"", ""22859"", ""15889"", ""25208"", ""28590""]",rank_1
c4_seed_42,42,t2i,15129::caption_4,15129,5,"[""15129""]",[5],"[""15851"", ""13788"", ""22859"", ""370"", ""15129"", ""11945"", ""21612"", ""13671"", ""282"", ""29964""]",rank_2_10
c4_seed_42,42,t2i,15136::caption_0,15136,1,"[""15136""]",[1],"[""15136"", ""28286"", ""24905"", ""3756"", ""2006"", ""27478"", ""27362"", ""5214"", ""13760"", ""24232""]",rank_1
c4_seed_42,42,t2i,15136::caption_1,15136,1,"[""15136""]",[1],"[""15136"", ""16726"", ""630"", ""24905"", ""21478"", ""27478"", ""17114"", ""14938"", ""3434"", ""28286""]",rank_1
c4_seed_42,42,t2i,15136::caption_2,15136,1,"[""15136""]",[1],"[""15136"", ""630"", ""28286"", ""24905"", ""17114"", ""14938"", ""1155"", ""1293"", ""16726"", ""10801""]",rank_1
c4_seed_42,42,t2i,15136::caption_3,15136,1,"[""15136""]",[1],"[""15136"", ""24905"", ""630"", ""14938"", ""3434"", ""27478"", ""13760"", ""21478"", ""28286"", ""1293""]",rank_1
c4_seed_42,42,t2i,15136::caption_4,15136,1,"[""15136""]",[1],"[""15136"", ""14938"", ""24905"", ""28286"", ""3756"", ""630"", ""2006"", ""10752"", ""118"", ""5371""]",rank_1
c4_seed_42,42,t2i,15159::caption_0,15159,1,"[""15159""]",[1],"[""15159"", ""13332"", ""16655"", ""13261"", ""21371"", ""26335"", ""20495"", ""18952"", ""25142"", ""7575""]",rank_1
c4_seed_42,42,t2i,15159::caption_1,15159,1,"[""15159""]",[1],"[""15159"", ""20401"", ""478"", ""20483"", ""26578"", ""26798"", ""16650"", ""17914"", ""21913"", ""21727""]",rank_1
c4_seed_42,42,t2i,15159::caption_2,15159,3,"[""15159""]",[3],"[""25142"", ""16650"", ""15159"", ""16655"", ""13261"", ""18905"", ""20402"", ""6143"", ""10219"", ""301""]",rank_2_10
c4_seed_42,42,t2i,15159::caption_3,15159,2,"[""15159""]",[2],"[""1365"", ""15159"", ""26798"", ""13261"", ""16650"", ""20401"", ""26578"", ""21913"", ""478"", ""16632""]",rank_2_10
c4_seed_42,42,t2i,15159::caption_4,15159,1,"[""15159""]",[1],"[""15159"", ""13332"", ""16655"", ""25142"", ""1365"", ""18440"", ""13261"", ""3180"", ""21371"", ""26335""]",rank_1
c4_seed_42,42,t2i,15204::caption_0,15204,1,"[""15204""]",[1],"[""15204"", ""22872"", ""19175"", ""1616"", ""27310"", ""28590"", ""18024"", ""12449"", ""29086"", ""1995""]",rank_1
c4_seed_42,42,t2i,15204::caption_1,15204,1,"[""15204""]",[1],"[""15204"", ""29964"", ""3203"", ""16695"", ""29427"", ""27731"", ""6666"", ""27834"", ""12449"", ""28721""]",rank_1
c4_seed_42,42,t2i,15204::caption_2,15204,1,"[""15204""]",[1],"[""15204"", ""1740"", ""3203"", ""19175"", ""22872"", ""27834"", ""25208"", ""12449"", ""29789"", ""8117""]",rank_1
c4_seed_42,42,t2i,15204::caption_3,15204,1,"[""15204""]",[1],"[""15204"", ""19175"", ""12449"", ""22872"", ""21441"", ""22916"", ""28590"", ""13943"", ""16175"", ""1616""]",rank_1
c4_seed_42,42,t2i,15204::caption_4,15204,1,"[""15204""]",[1],"[""15204"", ""12449"", ""30089"", ""3203"", ""28590"", ""29964"", ""22872"", ""8117"", ""29289"", ""27731""]",rank_1
c4_seed_42,42,t2i,15223::caption_0,15223,1,"[""15223""]",[1],"[""15223"", ""4561"", ""18974"", ""30188"", ""27707"", ""3461"", ""25368"", ""17212"", ""21482"", ""18126""]",rank_1
c4_seed_42,42,t2i,15223::caption_1,15223,9,"[""15223""]",[9],"[""4561"", ""5680"", ""18618"", ""18126"", ""30188"", ""17212"", ""3304"", ""27707"", ""15223"", ""18813""]",rank_2_10
c4_seed_42,42,t2i,15223::caption_2,15223,3,"[""15223""]",[3],"[""4561"", ""17212"", ""15223"", ""27707"", ""18974"", ""30188"", ""3461"", ""18126"", ""18618"", ""3032""]",rank_2_10
c4_seed_42,42,t2i,15223::caption_3,15223,1,"[""15223""]",[1],"[""15223"", ""30188"", ""4561"", ""12595"", ""3461"", ""17212"", ""5680"", ""18974"", ""18127"", ""16001""]",rank_1
c4_seed_42,42,t2i,15223::caption_4,15223,11,"[""15223""]",[11],"[""18126"", ""17212"", ""4561"", ""27707"", ""26268"", ""3461"", ""18974"", ""12784"", ""18618"", ""12595""]",outside_top_10
c4_seed_42,42,t2i,15246::caption_0,15246,1,"[""15246""]",[1],"[""15246"", ""10458"", ""1155"", ""9819"", ""10530"", ""28009"", ""25571"", ""21687"", ""14303"", ""6049""]",rank_1
c4_seed_42,42,t2i,15246::caption_1,15246,1,"[""15246""]",[1],"[""15246"", ""10458"", ""9819"", ""29105"", ""3848"", ""6791"", ""4734"", ""17598"", ""25571"", ""10479""]",rank_1
c4_seed_42,42,t2i,15246::caption_2,15246,1,"[""15246""]",[1],"[""15246"", ""10479"", ""9819"", ""29105"", ""10458"", ""2605"", ""4734"", ""21377"", ""25731"", ""1782""]",rank_1
c4_seed_42,42,t2i,15246::caption_3,15246,1,"[""15246""]",[1],"[""15246"", ""21377"", ""9819"", ""16208"", ""25194"", ""10458"", ""28009"", ""3848"", ""10479"", ""1155""]",rank_1
c4_seed_42,42,t2i,15246::caption_4,15246,6,"[""15246""]",[6],"[""3105"", ""21377"", ""1155"", ""10458"", ""14388"", ""15246"", ""25194"", ""28009"", ""29436"", ""16808""]",rank_2_10
c4_seed_42,42,t2i,15291::caption_0,15291,7,"[""15291""]",[7],"[""20402"", ""23968"", ""22638"", ""17956"", ""13114"", ""949"", ""15291"", ""19441"", ""23606"", ""10982""]",rank_2_10
c4_seed_42,42,t2i,15291::caption_1,15291,26,"[""15291""]",[26],"[""21951"", ""11827"", ""20198"", ""23693"", ""16917"", ""21639"", ""694"", ""13114"", ""6143"", ""24755""]",outside_top_10
c4_seed_42,42,t2i,15291::caption_2,15291,2,"[""15291""]",[2],"[""23968"", ""15291"", ""20720"", ""10982"", ""22638"", ""20402"", ""25226"", ""13114"", ""22889"", ""24217""]",rank_2_10
c4_seed_42,42,t2i,15291::caption_3,15291,10,"[""15291""]",[10],"[""20720"", ""10982"", ""14887"", ""22638"", ""23968"", ""19441"", ""25226"", ""4808"", ""13114"", ""15291""]",rank_2_10
c4_seed_42,42,t2i,15291::caption_4,15291,33,"[""15291""]",[33],"[""25226"", ""12718"", ""22638"", ""21671"", ""20720"", ""7382"", ""8777"", ""24217"", ""4141"", ""22889""]",outside_top_10
c4_seed_42,42,t2i,15296::caption_0,15296,3,"[""15296""]",[3],"[""610"", ""7317"", ""15296"", ""23882"", ""20478"", ""17926"", ""17929"", ""2326"", ""8371"", ""21336""]",rank_2_10
